Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Rtv1q00sWSjTyxU4ui4bI9B7,N/A,
,N/A,Romania,45.825,25.094,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=XE0xuvDpNGwGsRfpjxxspuaX,N/A,
,N/A,Bangladesh,23.674,90.432,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=E3tvePYqw7rjj2dc6tGsYJAi,N/A,
,N/A,"Czech, Czechs",49.8,15,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ELv2VpYXbMfWwMcOmdSCLyiG,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=P6TazxWNmhc18XFs5J1tUM2n,N/A,
,N/A,Slavic,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=xKy6C0lyTmIC9OGJEF9saKY1,N/A,
,N/A,Pakistan,30.116,69.088,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=JDE9FlpGFCqObUDriRJlrBWj,N/A,
,N/A,"Germans: South (Upper German Dialects): Alsace (Elsass), Baden-Württemberg, Bawaria, Swabia, Switzerland, Bohemia, Sudeten, Austria",48.8,12,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=68PzDb9sH3NU4JeERUx3krZ5,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=MpEIkU27pNutIi1MxdTcflzu,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=yLJQUOBDffiBL2liYS9jSNv2,N/A,
,N/A,Slavic,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Id1DpONYYhabsVtRiNQj1LVy,N/A,
,N/A,South Africa,-28.554,24.753,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=E1HDxKlTogrZOUXdARLfW2er,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=TGmoKQKG8TDue5T1JOHhfogr,N/A,
,N/A,Hungarians,46.82412,20.79492,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=for3X50Zw8BfUR7qNZ8GFYGc,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DYWQi6oRCIp1In4Kf01XtHfU,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=WD9Bsa0gBZ7StvALh5fusyQJ,N/A,
,N/A,Turkey,38.932,35.569,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9pPl7qkH0BdyiWnWMhF5WNCh,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4KZXa6CoLKwLRW0lEFzC2tpz,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=zjrV7Mmg7WuAezqBYfzD9y3U,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=uhqmgCk8H4r9pmj7VJy5pFCs,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QtdP7x0PpBRPQJLs8aQ3sre4,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=s9Nm86LQNTcMDe3fJJz3YyuV,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=KtarTdriXqJPLsYT63HfJxpS,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=GSJvOAJ02cVoFhQFG2ABSbaP,N/A,
,N/A,Hungarians,46.82412,20.79492,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=mLkW3E5NxCsOzAvjyeWASHCS,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=A5hqShnABldX8sehVQL0QC2i,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Kmx4JSsWqOXSKwEfvhb3Koer,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=dZqne9rYrV3RIXBplLWEuK3n,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=m4AmxSj1Vwt9OWHNzCrJhEzm,N/A,
,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2BlIFzyQCaNhvLa1xttE29sW,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=E4YZ9WNWrhT1PchLIZIsCca5,N/A,
,N/A,Finns,61.41354,23.96777,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1cpQfctJLfOwKg5JHfx5Djwm,N/A,
,N/A,Karl Bartsch,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cvl0BoFOCOdO9NjKsMF2Ib14,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=m7hHfAkLFfEzpbidRLuNH2Sb,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=rWqI7Xgt19S3dK1mkjXhEWn0,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=19jTn0nFJb116BoqM1vf6YZm,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6d7jqK9u2E87yc6zZ2XQrAxi,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=diSQqefSGj5Kj2tT34y5rVpN,N/A,
,N/A,"Serbs, Monte Negro, Balkarians",44,20.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=D4x5UWYni3243wzgb3u2hJzc,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=jyVD41rF6GZXnFnpZuCPhLbO,N/A,
,N/A,Scandinavians: Early Written Sources (&quot;Edda&quot;; Saxo Grammaticus Etc.); Gothland Picture Stones; Ancient Germans (Late Bronze Age In Scandinavia),58.40427,11.37695,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=HGxXquHkPafrnI1gmkG7lvGl,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=BYUjN1vQz6omf2xNClPHdndA,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1br5PCuR8XKDXOvcudYcIUx2,N/A,
,N/A,Joseph Jacobs,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=kaRuEfKgsYt9VkWGts9NyhGU,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=IPY3iDY2QkOQsaz6yftEMN4h,N/A,
,N/A,Native America,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DRM5QTFsAkk0JrS8r4i1bfOL,N/A,
,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Yk5sUd4X0MSlmKMVpPNvIkBh,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Mfp0KM8YrxfObWAw4DAgin9O,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fuijNcH0L9LAp2UkC49Fem9d,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=VRFgVdBp2FoXiHALuc4am3rl,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=OxLeEJiSeQKNRVClShCa5p5g,N/A,
,N/A,"Germany, J. W. Wolf",N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=vadb5XkS2NAHGUihK6sFdJJx,N/A,
,N/A,Korea,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=WfUvbTajhG1NBPv6V7PMju1B,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b4t6mODa4RnWWrYLrQVMWueS,N/A,
,N/A,"Serbs, Monte Negro, Balkarians",44,20.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=MJzJRqmOs4X3Z2SEJN6nuvTN,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=wq0UuFEREFvGdwMk12Qo6FhV,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=oaocZeIkXsrbXxPxDCfeHfz6,N/A,
,N/A,Jacob And Wilhelm Grimm,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bqAYc1VPNUzY7SVFIlHENQsL,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=RTWcxajeCp1CJhJY9QZpZ3xi,N/A,
,N/A,Scandinavians: Early Written Sources (&quot;Edda&quot;; Saxo Grammaticus Etc.); Gothland Picture Stones; Ancient Germans (Late Bronze Age In Scandinavia),58.40427,11.37695,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=IjwgzbiV47qI8pYM4CzsyI9O,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=W3Rmw3K0uXElTaZKBye95aZO,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1WMBIEYtSXVGmUipSHAvmoFC,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=zTg5Wmtr2kxDBqwyqNsEf4jM,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2NrZjrWf0VQAPIgZ1URpvKyk,N/A,
,N/A,Philippines,15.587,121.822,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=vgmmHbo5X0DYTcNT9Zw0WsOd,N/A,
,N/A,"Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai",31.74312,36.10547,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=OdUSrh9sS9lC99s1mnPGpMYs,N/A,
,N/A,Pakistan,30.116,69.088,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8SEh9PzpZuPvUFueb6jthMA9,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bU1zRMI6sEQGq81bGz5eb9pi,N/A,
,N/A,"Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=dxzXFDTASZzHiid1VyM7Mvuk,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=btfbBJtiM68QuN8hgkeHgHSi,N/A,
,N/A,Philippines,15.587,121.822,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3y7xiYrdiDRNBZUZLvgIYEXF,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=mWyCUHTuqxmJeGfkAuEEkuTU,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QV5Liz7bf1Ri7FLGUsA84ZFX,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=gwNrH5EXgABNYNjG2E9inNYu,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=N9Q7vY9A3BNkqya1duAqrwqM,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=KCRiTD4HeyPJPL0d5MAABXMF,N/A,
,N/A,"Dutch, Flemish",52.25022,5.58594,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=NcXiSVEjGSPaXPeVkDqEaqHf,N/A,
,N/A,Grimm,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QJ9umWj3jOzTZX3AgyC96DSu,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=nHERyS94RRQ9NukdHG4fwamR,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9J2g0qVtwXTE6eBp5jkxTHeQ,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7CPW2g9Zki04UiGRJpwSiTHE,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7GyMb0mBgH7ckaTRVufQz00s,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=pyaZKUMiz1ytLdEFiuy9K34X,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=POVp461TED7FCO9LuBdxtjb6,N/A,
,N/A,Kashmir,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=G997tSDjDzIpxoRCle7Ywm8x,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=vXn79M7SSKXl13D8YlcseNAm,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=jLJOLhNyYLCg7FgHvbUPVdwQ,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=kumJ2qrjVeoA758oJDj3E1vm,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=UqQsfkFXwgKtm38l2pvYKLlc,N/A,
,N/A,"Germany, A. Kuhn And W. Schwartz",N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Kug6DOo85Rr76Bd85jBqhhyv,N/A,
,N/A,Lithuanians,55.3,24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=phgLgEqE0PU7j1Es1ORAwsaj,N/A,
,N/A,Romania,45.825,25.094,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=NkznpNw06giHoSb4RXy5y2y5,N/A,
,N/A,"Swahili, Midjikenda (incl Giryama), Nyika, Duruma; Ngindo, Kiluguru And Other Islamic Groups Of The Eastern Coast Of Africa, Africa, Swahili",-5,40,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5XlSyGmk0xzEJZX5NXp4j0Ls,N/A,
,N/A,Romania,45.825,25.094,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=oiumQn1dIZPkpIOLcnjTPeL2,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=JZk2XeRYsAfV7lBBp3VEe7mC,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=WrLa0W6JU1UXt06Fm9gV41OZ,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=AsSkfM6kbrEgaz9hSaHfysab,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=X7JlNjzkKuzDWERnP6bP3z4K,N/A,
,N/A,Scandinavians: Early Written Sources (&quot;Edda&quot;; Saxo Grammaticus Etc.); Gothland Picture Stones; Ancient Germans (Late Bronze Age In Scandinavia),58.40427,11.37695,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fNLjyQFZl1cMdi5Eg1rWowYC,N/A,
,N/A,Turkey,38.932,35.569,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=zRVC1857Axs9G6F7SIhVDxzP,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=oquzIYa5b1w0GoRuN6CZeKbg,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=z6rs136x0nGnjhGSSQIFbCwk,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=XlkvGpMsW8qclXHPuljKOEI1,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=mEdxlNVONQWKH6GkrfsTvxAV,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=UH1JOv9KRGoi6CX86mPnkYdy,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=lGCHFTUrR1kL5XROKgTzc0t5,N/A,
,N/A,"Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai",31.74312,36.10547,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=CLb1ILppGjsOp2PvA41QKgqq,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7LrLdN9Ap5V4YHLKS3ICirrF,N/A,
,N/A,Wales,52.70169,-3.87158,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DzmlpnfyRPhTJE3KNYbqInJP,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=z57TEsrZXLAJh6Ck29yeFoeL,N/A,
,N/A,Europe,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=jQdJTIrkIRaoEVhyAeFCD2iB,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=P4AqZgBW0yc5x3RP4Cjc4Qje,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=r085C1bXYu25p4o4FisG5c2G,N/A,
,N/A,"Germans – Southwest: Alsace (Elsass), Baden-Württemberg, Swabia, Switzerland",49,8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=NILFno1sQ813uBqiPZQQhErG,N/A,
,N/A,Scandinavians: Early Written Sources (&quot;Edda&quot;; Saxo Grammaticus Etc.); Gothland Picture Stones; Ancient Germans (Late Bronze Age In Scandinavia),58.40427,11.37695,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=mLvotVt8akP50i7HL7QzGyrD,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=sR52KPoCKDc1rVWWUTu7vU74,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=IrXUYMdCGls1irsAnJWjpaLA,N/A,
,N/A,Lithuanians,55.3,24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=RKlig9D29mEHZx6TiEN2YK8J,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bta7InQURbrwS5k05moImoEW,N/A,
,N/A,Isle Of Man,54.229,-4.533,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4MQNXctiSiI9prKQzu2BUiKq,N/A,
,N/A,"Germans – Southwest: Alsace (Elsass), Baden-Württemberg, Swabia, Switzerland",49,8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=N1xiBwzyUZAbQ3Y8rNzWYPbe,N/A,
,N/A,Grimm,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=c9p30mJjvm2UEaaw2l7Cp2sp,N/A,
,N/A,Pakistan,30.116,69.088,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=yVZydRFCSxsJwZOYOlJhG3eO,N/A,
,N/A,Hungarians,46.82412,20.79492,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=n2J8OVz2u6Hcuh7lyjm1disk,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=wxQtX7EvAHZtTIZjWr9j5uGI,N/A,
,N/A,Scandinavians: Early Written Sources (&quot;Edda&quot;; Saxo Grammaticus Etc.); Gothland Picture Stones; Ancient Germans (Late Bronze Age In Scandinavia),58.40427,11.37695,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ePClHSilLzwW8LohrDVeS4Q3,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Df6nE1txOy8joQIBXHYZEUKR,N/A,
,N/A,Pakistan,30.116,69.088,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=L1GMclGcvO2XTcCTKZ299hE8,N/A,
,N/A,Estonians,58.7,25,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4GXSrqCy3X2GBzZcGCTq9fmu,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bkElCqjde5OwyC0SlwFY8hAu,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=W9kLt8ETbV66IomFV6UbPiFS,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3O27aLZx1U2fcmL53ZyzpLVT,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=qAysntLowJDrWuE86phpHmLb,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4XpotLUQYRDxHezqngZORfcX,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DUv49RfOaaFuddpni9CkZATb,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=QXj63WImNed0WOXTWR1J66Be,N/A,
,N/A,"Czech, Czechs",49.8,15,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Zp9FXEz8jExqUz5iKY1dJ3fk,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=tf9b4ELSBefVONHSHQPdvLHe,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=l0tAt1hOMViz6qGolRR2t9RO,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=z1TIJSUqFt6EtTLmxpm12qXQ,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=rs9FXjw1QR5M3vhWPP8lBMQJ,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Zc2z7ldnpKDi8zITUSdpzQfr,N/A,
,N/A,Philippines,15.587,121.822,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=03GxnawIumnNP3pTq1IIwQxY,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=HNs6QKQrX1lPFN3ooaDOdOGY,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ikQp1e0L1uoZVwfVC4H9xIOX,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=X1bUu0Zzoz2kOmFXzFzxNjBZ,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Tpc0JPqXdv1h99p1M35mzsLX,N/A,
,N/A,A. Kuhn And W. Schwartz,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=GSg0Ludzs19IbNEmIAQsFFyQ,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=M7wVQJZxdJU8NIQxHvspxEjc,N/A,
,N/A,Saudi Arabia,24,44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DUA7dUEJoUK3uauIYRAdPpu2,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cqL860TBeTTDfF3gkbAhUmr4,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ujMkjehMfcIpXOuLnyoRtvnW,N/A,
,N/A,"Moravia, Johannes Praetorius",N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ZBpJ5X3oa8UWeaCwI4rR9Mza,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=IfY0ugYz7xjc5XM9gGmcqQVW,N/A,
,N/A,Slavic,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=eQJw4NQl5ipyMyTqkPbsyLfY,N/A,
,N/A,"Danes, Danish",56,10,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=hdfgHmex6tIgcWraXMxbmCtY,N/A,
,N/A,"Rusyns, Hutsuls",48.6306,22.2566,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=aiw9qrJ9oNGpGzGJkMrR2aZO,N/A,
,N/A,North American Indigenous (Nez Percé),N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Azct8iRBbYXKtPS22JYEJDdq,N/A,
,N/A,Japan,36.767,137.469,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=FxHidCmd6cBhVYwukhc4QRZo,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=hG78iWbIrpOqiUL3xPUt9aAQ,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=TFSwcMGj3H0nDaCgbIHb1Mgl,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=jtKlH9B9ykUhAiezujAGjVn9,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fCcP9CVSaK35qH5ZqQMzPArG,N/A,
,N/A,Jacob And Wilhelm Grimm,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ZDAd7G66idBEYsa5fRPRa9jc,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7h2v3o8FKgr02qwZgDRf4KzP,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=qb1uxS68L0bmJi1ani7Z1bOm,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=VuVgqnxkmDFLm7zPoh9LaEmy,N/A,
,N/A,"Toto, Rabha (northern Western Bengalia)",26.5,89.2,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8FTZfb96R9I3mDfQf5M9Ltbf,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=sXJ5M9Vy3at9iODvcUnzRRU3,N/A,
